car_make,id1,car_model,id2,link
BMW,3500,M760,126,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=3500;126&ref=quickSearch&sfmr=false&vc=Car
BMW,3500,M8,154,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=3500;154&ref=quickSearch&sfmr=false&vc=Car
BMW,3500,M850,140,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=3500;140&ref=quickSearch&sfmr=false&vc=Car
BMW,3500,X7 M,332,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=3500;332&ref=quickSearch&sfmr=false&vc=Car
BMW,3500,ActiveHybrid X6,64,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=3500;64&ref=quickSearch&sfmr=false&vc=Car
BMW,3500,X1,6,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=3500;6&ref=quickSearch&sfmr=false&vc=Car
BMW,3500,X2,129,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=3500;129&ref=quickSearch&sfmr=false&vc=Car
BMW,3500,X3,48,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=3500;48&ref=quickSearch&sfmr=false&vc=Car
BMW,3500,X3 M,145,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=3500;145&ref=quickSearch&sfmr=false&vc=Car
BMW,3500,X3 M40,153,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=3500;153&ref=quickSearch&sfmr=false&vc=Car
BMW,3500,X4,92,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=3500;92&ref=quickSearch&sfmr=false&vc=Car
BMW,3500,X4 M,146,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=3500;146&ref=quickSearch&sfmr=false&vc=Car
BMW,3500,X4 M40,119,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=3500;119&ref=quickSearch&sfmr=false&vc=Car
BMW,3500,X5,49,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=3500;49&ref=quickSearch&sfmr=false&vc=Car
BMW,3500,X5 M,53,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=3500;53&ref=quickSearch&sfmr=false&vc=Car
BMW,3500,X5 M50,96,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=3500;96&ref=quickSearch&sfmr=false&vc=Car
BMW,3500,X6,60,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=3500;60&ref=quickSearch&sfmr=false&vc=Car
BMW,3500,X6 M,62,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=3500;62&ref=quickSearch&sfmr=false&vc=Car
BMW,3500,X6 M50,97,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=3500;97&ref=quickSearch&sfmr=false&vc=Car
BMW,3500,X7,143,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=3500;143&ref=quickSearch&sfmr=false&vc=Car
BMW,3500,Z1,50,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=3500;50&ref=quickSearch&sfmr=false&vc=Car
BMW,3500,Z3,51,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=3500;51&ref=quickSearch&sfmr=false&vc=Car
BMW,3500,Z3 M,57,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=3500;57&ref=quickSearch&sfmr=false&vc=Car
BMW,3500,Z4,52,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=3500;52&ref=quickSearch&sfmr=false&vc=Car
BMW,3500,Z4 M,55,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=3500;55&ref=quickSearch&sfmr=false&vc=Car
BMW,3500,Z8,54,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=3500;54&ref=quickSearch&sfmr=false&vc=Car
BMW,3500,Other,1,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=3500;1&ref=quickSearch&sfmr=false&vc=Car
Audi,1900,100,2,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1900;2&ref=quickSearch&sfmr=false&vc=Car
Audi,1900,200,3,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1900;3&ref=quickSearch&sfmr=false&vc=Car
Audi,1900,80,5,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1900;5&ref=quickSearch&sfmr=false&vc=Car
Audi,1900,90,6,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1900;6&ref=quickSearch&sfmr=false&vc=Car
Audi,1900,A1,25,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1900;25&ref=quickSearch&sfmr=false&vc=Car
Audi,1900,A2,7,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1900;7&ref=quickSearch&sfmr=false&vc=Car
Audi,1900,A3,8,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1900;8&ref=quickSearch&sfmr=false&vc=Car
Audi,1900,A4,9,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1900;9&ref=quickSearch&sfmr=false&vc=Car
Audi,1900,A4 Allroad,33,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1900;33&ref=quickSearch&sfmr=false&vc=Car
Audi,1900,A5,31,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1900;31&ref=quickSearch&sfmr=false&vc=Car
Audi,1900,A6,10,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1900;10&ref=quickSearch&sfmr=false&vc=Car
Audi,1900,A6 Allroad,12,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1900;12&ref=quickSearch&sfmr=false&vc=Car
Audi,1900,A7,34,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1900;34&ref=quickSearch&sfmr=false&vc=Car
Audi,1900,A8,11,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1900;11&ref=quickSearch&sfmr=false&vc=Car
Audi,1900,Cabriolet,13,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1900;13&ref=quickSearch&sfmr=false&vc=Car
Audi,1900,Coupé,14,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1900;14&ref=quickSearch&sfmr=false&vc=Car
Audi,1900,e-tron,50,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1900;50&ref=quickSearch&sfmr=false&vc=Car
Audi,1900,Q1,43,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1900;43&ref=quickSearch&sfmr=false&vc=Car
Audi,1900,Q2,45,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1900;45&ref=quickSearch&sfmr=false&vc=Car
Audi,1900,Q3,37,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1900;37&ref=quickSearch&sfmr=false&vc=Car
Audi,1900,Q4,57,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1900;57&ref=quickSearch&sfmr=false&vc=Car
Audi,1900,Q5,32,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1900;32&ref=quickSearch&sfmr=false&vc=Car
Audi,1900,Q7,15,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1900;15&ref=quickSearch&sfmr=false&vc=Car
Audi,1900,Q8,46,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1900;46&ref=quickSearch&sfmr=false&vc=Car
Audi,1900,quattro,16,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1900;16&ref=quickSearch&sfmr=false&vc=Car
Audi,1900,R8,29,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1900;29&ref=quickSearch&sfmr=false&vc=Car
Audi,1900,RS2,26,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1900;26&ref=quickSearch&sfmr=false&vc=Car
Audi,1900,RS3,36,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1900;36&ref=quickSearch&sfmr=false&vc=Car
Audi,1900,RS4,27,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1900;27&ref=quickSearch&sfmr=false&vc=Car
Audi,1900,RS5,17,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1900;17&ref=quickSearch&sfmr=false&vc=Car
Audi,1900,RS6,28,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1900;28&ref=quickSearch&sfmr=false&vc=Car
Audi,1900,RS7,40,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1900;40&ref=quickSearch&sfmr=false&vc=Car
Audi,1900,RSQ3,41,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1900;41&ref=quickSearch&sfmr=false&vc=Car
Audi,1900,RSQ8,55,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1900;55&ref=quickSearch&sfmr=false&vc=Car
Audi,1900,S1,42,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1900;42&ref=quickSearch&sfmr=false&vc=Car
Audi,1900,S2,18,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1900;18&ref=quickSearch&sfmr=false&vc=Car
Audi,1900,S3,19,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1900;19&ref=quickSearch&sfmr=false&vc=Car
Audi,1900,S4,20,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1900;20&ref=quickSearch&sfmr=false&vc=Car
Audi,1900,S5,30,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1900;30&ref=quickSearch&sfmr=false&vc=Car
Audi,1900,S6,21,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1900;21&ref=quickSearch&sfmr=false&vc=Car
Audi,1900,S7,38,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1900;38&ref=quickSearch&sfmr=false&vc=Car
Audi,1900,S8,22,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1900;22&ref=quickSearch&sfmr=false&vc=Car
Audi,1900,SQ2,47,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1900;47&ref=quickSearch&sfmr=false&vc=Car
Audi,1900,SQ5,39,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1900;39&ref=quickSearch&sfmr=false&vc=Car
Audi,1900,SQ7,44,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1900;44&ref=quickSearch&sfmr=false&vc=Car
Audi,1900,SQ8,54,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1900;54&ref=quickSearch&sfmr=false&vc=Car
Audi,1900,TT,23,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1900;23&ref=quickSearch&sfmr=false&vc=Car
Audi,1900,TT RS,35,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1900;35&ref=quickSearch&sfmr=false&vc=Car
Audi,1900,TTS,4,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1900;4&ref=quickSearch&sfmr=false&vc=Car
Audi,1900,V8,24,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1900;24&ref=quickSearch&sfmr=false&vc=Car
Audi,1900,Other,1,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1900;1&ref=quickSearch&sfmr=false&vc=Car
Abarth,140,124 Spider,10,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=140;10&ref=quickSearch&sfmr=false&vc=Car
Abarth,140,500,2,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=140;2&ref=quickSearch&sfmr=false&vc=Car
Abarth,140,500C,3,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=140;3&ref=quickSearch&sfmr=false&vc=Car
Abarth,140,595,6,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=140;6&ref=quickSearch&sfmr=false&vc=Car
Abarth,140,595C,7,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=140;7&ref=quickSearch&sfmr=false&vc=Car
Abarth,140,595 Competizione,11,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=140;11&ref=quickSearch&sfmr=false&vc=Car
Abarth,140,595 Turismo,12,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=140;12&ref=quickSearch&sfmr=false&vc=Car
Abarth,140,695,8,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=140;8&ref=quickSearch&sfmr=false&vc=Car
Abarth,140,695C,9,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=140;9&ref=quickSearch&sfmr=false&vc=Car
Abarth,140,Grande Punto,5,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=140;5&ref=quickSearch&sfmr=false&vc=Car
Abarth,140,Punto Evo,4,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=140;4&ref=quickSearch&sfmr=false&vc=Car
Abarth,140,Other,1,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=140;1&ref=quickSearch&sfmr=false&vc=Car
AC,203,Other,1,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=203;1&ref=quickSearch&sfmr=false&vc=Car
Acura,375,MDX,2,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=375;2&ref=quickSearch&sfmr=false&vc=Car
Acura,375,NSX,3,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=375;3&ref=quickSearch&sfmr=false&vc=Car
Acura,375,RL,4,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=375;4&ref=quickSearch&sfmr=false&vc=Car
Acura,375,RSX,5,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=375;5&ref=quickSearch&sfmr=false&vc=Car
Acura,375,TL,6,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=375;6&ref=quickSearch&sfmr=false&vc=Car
Acura,375,TSX,7,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=375;7&ref=quickSearch&sfmr=false&vc=Car
Acura,375,Other,1,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=375;1&ref=quickSearch&sfmr=false&vc=Car
Aixam,800,City,11,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=800;11&ref=quickSearch&sfmr=false&vc=Car
Aixam,800,Crossline,5,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=800;5&ref=quickSearch&sfmr=false&vc=Car
Aixam,800,Roadline,12,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=800;12&ref=quickSearch&sfmr=false&vc=Car
Aixam,800,Scouty R,13,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=800;13&ref=quickSearch&sfmr=false&vc=Car
Aixam,800,Other,1,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=800;1&ref=quickSearch&sfmr=false&vc=Car
Alfa Romeo,900,4C,29,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=900;29&ref=quickSearch&sfmr=false&vc=Car
Alfa Romeo,900,8C,25,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=900;25&ref=quickSearch&sfmr=false&vc=Car
Alfa Romeo,900,Alfa 145,5,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=900;5&ref=quickSearch&sfmr=false&vc=Car
Alfa Romeo,900,Alfa 146,6,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=900;6&ref=quickSearch&sfmr=false&vc=Car
Alfa Romeo,900,Alfa 147,7,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=900;7&ref=quickSearch&sfmr=false&vc=Car
Alfa Romeo,900,Alfa 155,8,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=900;8&ref=quickSearch&sfmr=false&vc=Car
Alfa Romeo,900,Alfa 156,9,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=900;9&ref=quickSearch&sfmr=false&vc=Car
Alfa Romeo,900,Alfa 159,10,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=900;10&ref=quickSearch&sfmr=false&vc=Car
Alfa Romeo,900,Alfa 164,11,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=900;11&ref=quickSearch&sfmr=false&vc=Car
Alfa Romeo,900,Alfa 166,12,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=900;12&ref=quickSearch&sfmr=false&vc=Car
Alfa Romeo,900,Alfa 33,2,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=900;2&ref=quickSearch&sfmr=false&vc=Car
Alfa Romeo,900,Alfa 75,3,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=900;3&ref=quickSearch&sfmr=false&vc=Car
Alfa Romeo,900,Alfa 90,4,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=900;4&ref=quickSearch&sfmr=false&vc=Car
Alfa Romeo,900,Alfasud,13,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=900;13&ref=quickSearch&sfmr=false&vc=Car
Alfa Romeo,900,Alfetta,14,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=900;14&ref=quickSearch&sfmr=false&vc=Car
Alfa Romeo,900,Brera,15,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=900;15&ref=quickSearch&sfmr=false&vc=Car
Alfa Romeo,900,Crosswagon,23,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=900;23&ref=quickSearch&sfmr=false&vc=Car
Alfa Romeo,900,Giulia,16,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=900;16&ref=quickSearch&sfmr=false&vc=Car
Alfa Romeo,900,Giulietta,17,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=900;17&ref=quickSearch&sfmr=false&vc=Car
Alfa Romeo,900,GT,18,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=900;18&ref=quickSearch&sfmr=false&vc=Car
Alfa Romeo,900,GTV,19,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=900;19&ref=quickSearch&sfmr=false&vc=Car
Alfa Romeo,900,Junior,27,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=900;27&ref=quickSearch&sfmr=false&vc=Car
Alfa Romeo,900,MiTo,28,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=900;28&ref=quickSearch&sfmr=false&vc=Car
Alfa Romeo,900,Spider,21,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=900;21&ref=quickSearch&sfmr=false&vc=Car
Alfa Romeo,900,Sprint,22,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=900;22&ref=quickSearch&sfmr=false&vc=Car
Alfa Romeo,900,Stelvio,30,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=900;30&ref=quickSearch&sfmr=false&vc=Car
Alfa Romeo,900,Other,1,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=900;1&ref=quickSearch&sfmr=false&vc=Car
ALPINA,1100,B10,2,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1100;2&ref=quickSearch&sfmr=false&vc=Car
ALPINA,1100,B12,3,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1100;3&ref=quickSearch&sfmr=false&vc=Car
ALPINA,1100,B3,4,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1100;4&ref=quickSearch&sfmr=false&vc=Car
ALPINA,1100,B4,14,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1100;14&ref=quickSearch&sfmr=false&vc=Car
ALPINA,1100,B5,5,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1100;5&ref=quickSearch&sfmr=false&vc=Car
ALPINA,1100,B6,6,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1100;6&ref=quickSearch&sfmr=false&vc=Car
ALPINA,1100,B7,7,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1100;7&ref=quickSearch&sfmr=false&vc=Car
ALPINA,1100,B8,8,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1100;8&ref=quickSearch&sfmr=false&vc=Car
ALPINA,1100,D10,9,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1100;9&ref=quickSearch&sfmr=false&vc=Car
ALPINA,1100,D3,11,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1100;11&ref=quickSearch&sfmr=false&vc=Car
ALPINA,1100,D4,15,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1100;15&ref=quickSearch&sfmr=false&vc=Car
ALPINA,1100,D5,12,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1100;12&ref=quickSearch&sfmr=false&vc=Car
ALPINA,1100,Roadster S,10,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1100;10&ref=quickSearch&sfmr=false&vc=Car
ALPINA,1100,XD3,13,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1100;13&ref=quickSearch&sfmr=false&vc=Car
ALPINA,1100,XD4,16,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1100;16&ref=quickSearch&sfmr=false&vc=Car
ALPINA,1100,Other,1,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1100;1&ref=quickSearch&sfmr=false&vc=Car
Artega,121,GT,2,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=121;2&ref=quickSearch&sfmr=false&vc=Car
Artega,121,Other,1,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=121;1&ref=quickSearch&sfmr=false&vc=Car
Asia Motors,1750,Rocsta,3,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1750;3&ref=quickSearch&sfmr=false&vc=Car
Asia Motors,1750,Other,1,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1750;1&ref=quickSearch&sfmr=false&vc=Car
Aston Martin,1700,AR1,2,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1700;2&ref=quickSearch&sfmr=false&vc=Car
Aston Martin,1700,Cygnet,16,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1700;16&ref=quickSearch&sfmr=false&vc=Car
Aston Martin,1700,DB,3,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1700;3&ref=quickSearch&sfmr=false&vc=Car
Aston Martin,1700,DB11,17,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1700;17&ref=quickSearch&sfmr=false&vc=Car
Aston Martin,1700,DB7,4,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1700;4&ref=quickSearch&sfmr=false&vc=Car
Aston Martin,1700,DB9,5,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1700;5&ref=quickSearch&sfmr=false&vc=Car
Aston Martin,1700,DBS,14,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1700;14&ref=quickSearch&sfmr=false&vc=Car
Aston Martin,1700,DBX,21,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1700;21&ref=quickSearch&sfmr=false&vc=Car
Aston Martin,1700,Lagonda,6,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1700;6&ref=quickSearch&sfmr=false&vc=Car
Aston Martin,1700,Rapide,12,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1700;12&ref=quickSearch&sfmr=false&vc=Car
Aston Martin,1700,V12 Vantage,15,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1700;15&ref=quickSearch&sfmr=false&vc=Car
Aston Martin,1700,V8 Vantage,13,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1700;13&ref=quickSearch&sfmr=false&vc=Car
Aston Martin,1700,Vanquish,7,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1700;7&ref=quickSearch&sfmr=false&vc=Car
Aston Martin,1700,Virage,10,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1700;10&ref=quickSearch&sfmr=false&vc=Car
Aston Martin,1700,Other,1,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1700;1&ref=quickSearch&sfmr=false&vc=Car
Austin,2000,Other,1,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=2000;1&ref=quickSearch&sfmr=false&vc=Car
Austin Healey,1950,Other,1,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=1950;1&ref=quickSearch&sfmr=false&vc=Car
BAIC,31863,BJ20,3,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=31863;3&ref=quickSearch&sfmr=false&vc=Car
